X,popularity,song_id,artist_id,album_id,song_name,artist_name,album_name,explicit,disc_number,track_number,uri,tempo,type,key,loudness,mode,speechiness,liveness,valence,danceability,energy,track_href,analysis_url,duration_ms,time_signature,acousticness,instrumentalness,artist_genres,artist_popularity,album_popularity,album_release_date,,,
2505,70,3zmduBNsQ6BPDTZAkXzG5K,5K6YsAKuRtcczPgxAdzc3B,5VcOoSq5hMQb3bNa0sBKOe,Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,Body Head Bangerz,TRUE,1,2,spotify:track:3zmduBNsQ6BPDTZAkXzG5K,96.986,audio_features,4,-4.809,0,0.094,0.227,0.413,0.642,0.777,https://api.spotify.com/v1/tracks/3zmduBNsQ6BPDTZAkXzG5K,https://api.spotify.com/v1/audio-analysis/3zmduBNsQ6BPDTZAkXzG5K,214400,4,0.00323,0,,,NA,60,10/26/2004,,
2513,60,7lY8aoN3wUR3NY4nUwigPv,22bE4uQ6baNwSHPVcDxLCe,1IeXdR2ptc5Jhxmko89CgE,Paint It, Black - (Original Single Mono Version),The Rolling Stones,FALSE,1,11,spotify:track:7lY8aoN3wUR3NY4nUwigPv,159.662,audio_features,5,-7.806,0,0.113,0.369,0.781,0.501,0.857,https://api.spotify.com/v1/tracks/7lY8aoN3wUR3NY4nUwigPv,https://api.spotify.com/v1/audio-analysis/7lY8aoN3wUR3NY4nUwigPv,224133,4,0.0161,0.0376,,,NA,50,7/12/2004,,
2521,63,0ChpoNjXfJPjMvCIN6so6J,04RtvnUz0XrUbUZzOA8ZoW,5pCXe1ZrHEUZeYhMCe0pLX,Memory,Sugarcult,Palm Trees and Power Lines,FALSE,1,3,spotify:track:0ChpoNjXfJPjMvCIN6so6J,167.154,audio_features,1,-3.892,1,0.0352,0.108,0.713,0.449,0.864,https://api.spotify.com/v1/tracks/0ChpoNjXfJPjMvCIN6so6J,https://api.spotify.com/v1/audio-analysis/0ChpoNjXfJPjMvCIN6so6J,226080,4,2.04E-05,0,,NA,53,4/13/2004,,,
2529,59,3OltYYcLZUhvho5QoRbUNr,0vEsuISMWAKNctLlUAhSZC,1eONXsSid0vxSPTt7zpImA,Accidentally In Love,Counting Crows,Films About Ghosts: The Best Of...,FALSE,1,17,spotify:track:3OltYYcLZUhvho5QoRbUNr,137.939,audio_features,7,-3.548,1,0.0376,0.191,0.808,0.554,0.923,https://api.spotify.com/v1/tracks/3OltYYcLZUhvho5QoRbUNr,https://api.spotify.com/v1/audio-analysis/3OltYYcLZUhvho5QoRbUNr,188387,4,0.0511,1.51E-05,,NA,52,11/2/2004,,,
2537,59,2mp3sLUNQaJ025Lx5f4AAJ,33C3ByGk9NCrjTIXr6npqf,4oqN5rLI1MdqAftbHnskYp,Must Be Nice,Lyfe Jennings,Lyfe 268-192,FALSE,1,3,spotify:track:2mp3sLUNQaJ025Lx5f4AAJ,82.942,audio_features,1,-11.232,1,0.382,0.127,0.647,0.446,0.401,https://api.spotify.com/v1/tracks/2mp3sLUNQaJ025Lx5f4AAJ,https://api.spotify.com/v1/audio-analysis/2mp3sLUNQaJ025Lx5f4AAJ,233440,4,0.657,0,,NA,51,2004,,,
2538,67,74jMwg2zsFMICzW3Wems6h,51d3rUlLuMh7EW09aMe7yj,5DimfXX31HuU0yxW0Ca5Uj,Bump, Bump, Bump,FALSE,1,1,spotify:track:74jMwg2zsFMICzW3Wems6h,95.48,audio_features,1,-6.028,0,0.215,0.0414,0.887,0.833,0.681,https://api.spotify.com/v1/tracks/74jMwg2zsFMICzW3Wems6h,https://api.spotify.com/v1/audio-analysis/74jMwg2zsFMICzW3Wems6h,282533,4,0.0956,0,,,,NA,56,2004,
2539,60,7B1QliUMZv7gSTUGAfMRRD,6roFdX1y5BYSbp60OTJWMd,0os1Gz3XMM6dduZSMxVuXs,Live Like You Were Dying,Tim McGraw,Live Like You Were Dying,FALSE,1,5,spotify:track:7B1QliUMZv7gSTUGAfMRRD,159.929,audio_features,7,-7.728,1,0.0297,0.0845,0.418,0.416,0.546,https://api.spotify.com/v1/tracks/7B1QliUMZv7gSTUGAfMRRD,https://api.spotify.com/v1/audio-analysis/7B1QliUMZv7gSTUGAfMRRD,300333,4,0.492,0,contemporary country,74,50,8/17/2004,,,
2540,65,6ich2xMH5AR39V85miIAN8,5DYAABs8rkY9VhwtENoQCz,0Fm4Qx8IVHEEBYPeRzNUGI,I Don't Want to Be,Gavin DeGraw,Chariot - Stripped,FALSE,1,8,spotify:track:6ich2xMH5AR39V85miIAN8,154.746,audio_features,0,-5.13,0,0.0695,0.133,0.462,0.423,0.862,https://api.spotify.com/v1/tracks/6ich2xMH5AR39V85miIAN8,https://api.spotify.com/v1/audio-analysis/6ich2xMH5AR39V85miIAN8,217760,4,0.00791,0,acoustic pop,68,62,7/21/2004,,,
2541,60,15cGdiAHmezm0P04jVAjMo,7mPcfx7PhnBh6n4HMCd61A,5ac37rWzJxLvBcXyu6ShVz,Letters From Home,John Michael Montgomery,Letters From Home,FALSE,1,2,spotify:track:15cGdiAHmezm0P04jVAjMo,128.029,audio_features,0,-7.243,1,0.0258,0.155,0.388,0.644,0.626,https://api.spotify.com/v1/tracks/15cGdiAHmezm0P04jVAjMo,https://api.spotify.com/v1/audio-analysis/15cGdiAHmezm0P04jVAjMo,267533,4,0.367,5.78E-06,contemporary country,59,49,4/20/2004,,,
2542,62,1p5kC161fWMA2QlwV3Vi4W,1y20PpXw0yeuJ1avCD0Ob9,1wpdvR1qooZm5UbSohCuOx,Fuck It (I Don't Want You Back),Eamon,I Don't Want You Back,TRUE,1,5,spotify:track:1p5kC161fWMA2QlwV3Vi4W,68.507,audio_features,0,-6.245,0,0.0653,0.0404,0.575,0.828,0.653,https://api.spotify.com/v1/tracks/1p5kC161fWMA2QlwV3Vi4W,https://api.spotify.com/v1/audio-analysis/1p5kC161fWMA2QlwV3Vi4W,225107,4,0.214,3.25E-06,,NA,51,1/23/2004,,,
2543,68,6sqNctd7MlJoKDOxPVCAvU,0p4nmQO2msCgU4IF37Wi3j,7851Vsjv3apS52sXUik6iF,My Happy Ending,Avril Lavigne,Under My Skin,FALSE,1,6,spotify:track:6sqNctd7MlJoKDOxPVCAvU,170.229,audio_features,2,-2.407,1,0.0758,0.369,0.74,0.414,0.936,https://api.spotify.com/v1/tracks/6sqNctd7MlJoKDOxPVCAvU,https://api.spotify.com/v1/audio-analysis/6sqNctd7MlJoKDOxPVCAvU,242413,4,0.00136,0,,NA,63,2004,,,
2544,66,7ExYnTuBouEyCDCSo5xRbh,7FsRH5bw8iWpSbMX1G7xf1,1wc7nRyIpIhe2DXcPs7JaM,Me Gustas,Joan Sebastian,Secreto De Amor,FALSE,1,7,spotify:track:7ExYnTuBouEyCDCSo5xRbh,145.375,audio_features,5,-8.086,1,0.0294,0.108,0.504,0.572,0.433,https://api.spotify.com/v1/tracks/7ExYnTuBouEyCDCSo5xRbh,https://api.spotify.com/v1/audio-analysis/7ExYnTuBouEyCDCSo5xRbh,207586,4,0.554,7.37E-05,,NA,60,2/20/2004,,,
2545,65,0B5KeB25moPkcQUnbDvj3t,7FgMLbnZVrEnir95O0YujA,3o03nl4jDQYUDuX9d8lylY,100 Years,Five For Fighting,The Battle For Everything,FALSE,1,4,spotify:track:0B5KeB25moPkcQUnbDvj3t,120.507,audio_features,7,-7.459,1,0.0276,0.178,0.275,0.643,0.569,https://api.spotify.com/v1/tracks/0B5KeB25moPkcQUnbDvj3t,https://api.spotify.com/v1/audio-analysis/0B5KeB25moPkcQUnbDvj3t,244600,4,0.544,2.17E-05,,NA,53,2/3/2004,,,
2546,65,1Jwc3ODLQxtbnS8M9TflSP,51l0uqRxGaczYr4271pVIC,4yaX6Gmlvo42PnGgBdhzGf,Walk Like an Egyptian,The Bangles,The Essential Bangles,FALSE,1,8,spotify:track:1Jwc3ODLQxtbnS8M9TflSP,103.022,audio_features,11,-7.818,1,0.0995,0.3,0.819,0.724,0.891,https://api.spotify.com/v1/tracks/1Jwc3ODLQxtbnS8M9TflSP,https://api.spotify.com/v1/audio-analysis/1Jwc3ODLQxtbnS8M9TflSP,204707,4,0.00344,4.66E-05,,NA,60,2004,,,
2547,73,4NUt1fcnO9aQAELBgXq3Kr,6sq1yF0OZEWA4xoXVKW1L9,1MTvtQtk1V2gqCNxnu5cNA,Me Dediqué a Perderte,Alejandro Fernandez,A Corazón Abierto,FALSE,1,2,spotify:track:4NUt1fcnO9aQAELBgXq3Kr,148.01,audio_features,8,-9.115,1,0.074,0.102,0.465,0.642,0.442,https://api.spotify.com/v1/tracks/4NUt1fcnO9aQAELBgXq3Kr,https://api.spotify.com/v1/audio-analysis/4NUt1fcnO9aQAELBgXq3Kr,231773,4,0.491,1.58E-06,,NA,65,9/1/2004,,,
2548,62,2nUy0ifVE7UwtOK4rugFsP,37394IP6uhnjIpsawpMu4l,6NrMjaGIZAKZLMzVnkNY4V,The End of Heartache,Killswitch Engage,The End Of Heartache [Special Edition],FALSE,1,7,spotify:track:2nUy0ifVE7UwtOK4rugFsP,124.001,audio_features,0,-3.569,0,0.111,0.0636,0.222,0.469,0.976,https://api.spotify.com/v1/tracks/2nUy0ifVE7UwtOK4rugFsP,https://api.spotify.com/v1/audio-analysis/2nUy0ifVE7UwtOK4rugFsP,298107,4,0.000287,0.217,,NA,54,5/3/2004,,,
2549,61,6E0dc82Da4W5QWXR8ktoGT,5sm0jQ1mq0dusiLtDJ2b4R,5mqwlg4T5XrpKj77J6g587,Call On Me - Radio Edit,Eric Prydz,Call On Me,FALSE,1,1,spotify:track:6E0dc82Da4W5QWXR8ktoGT,126.257,audio_features,10,-5.96,1,0.403,0.819,0.483,0.606,0.847,https://api.spotify.com/v1/tracks/6E0dc82Da4W5QWXR8ktoGT,https://api.spotify.com/v1/audio-analysis/6E0dc82Da4W5QWXR8ktoGT,169427,4,0.00553,0.00169,big room,64,50,2004,,,
2550,59,0FutrWIUM5Mg3434asiwkp,0gxyHStUsqpMadRV0Di1Qt,3vGtqTr5he9uQfusQWJ0oC,Never Gonna Give You Up,Rick Astley,Platinum & Gold Collection,FALSE,1,1,spotify:track:0FutrWIUM5Mg3434asiwkp,113.357,audio_features,8,-6.982,1,0.0428,0.182,0.937,0.695,0.976,https://api.spotify.com/v1/tracks/0FutrWIUM5Mg3434asiwkp,https://api.spotify.com/v1/audio-analysis/0FutrWIUM5Mg3434asiwkp,212400,4,0.0262,2.41E-05,dance pop,64,47,3/9/2004,,,
0,77,5Z01UMMf7V1o0MzF86s6WJ,7dGJo4pcD2V6oG8kP0tJRR,5qENHeCSlwWpEzb25peRmQ,Lose Yourself - Soundtrack Version,Eminem,Curtain Call (Deluxe),TRUE,1,6,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,171.431,audio_features,2,-4.522,1,0.266,0.359,0.0689,0.698,0.732,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4,0.00704,0.000647,detroit hip hop,91,71,12/6/2005,,,
27,67,42YNobZ4HN3tRVEA47wLT6,7dGJo4pcD2V6oG8kP0tJRR,5qENHeCSlwWpEzb25peRmQ,When I'm Gone,Eminem,Curtain Call (Deluxe),TRUE,1,16,spotify:track:42YNobZ4HN3tRVEA47wLT6,74.89,audio_features,1,-5.574,1,0.355,0.253,0.723,0.535,0.73,https://api.spotify.com/v1/tracks/42YNobZ4HN3tRVEA47wLT6,https://api.spotify.com/v1/audio-analysis/42YNobZ4HN3tRVEA47wLT6,281133,4,0.0529,0,detroit hip hop,91,71,12/6/2005,,,
81,66,0fGh0trRN1xz3s41r7V5ce,7dGJo4pcD2V6oG8kP0tJRR,5qENHeCSlwWpEzb25peRmQ,Shake That,Eminem,Curtain Call (Deluxe),TRUE,1,7,spotify:track:0fGh0trRN1xz3s41r7V5ce,106.995,audio_features,1,-5.987,0,0.12,0.158,0.533,0.962,0.64,https://api.spotify.com/v1/tracks/0fGh0trRN1xz3s41r7V5ce,https://api.spotify.com/v1/audio-analysis/0fGh0trRN1xz3s41r7V5ce,274440,4,0.0556,1.97E-05,detroit hip hop,91,71,12/6/2005,,,
135,62,5ASZFbCod633wLragmPYTj,3nFkdlSjzX9mRTtwJOzDYB,5qENHeCSlwWpEzb25peRmQ,Renegade,JAY Z,Curtain Call (Deluxe),TRUE,2,6,spotify:track:5ASZFbCod633wLragmPYTj,82.535,audio_features,1,-4.898,0,0.412,0.173,0.822,0.646,0.718,https://api.spotify.com/v1/tracks/5ASZFbCod633wLragmPYTj,https://api.spotify.com/v1/audio-analysis/5ASZFbCod633wLragmPYTj,336133,4,0.436,1.86E-06,bulgarian hip hop,82,71,12/6/2005,,,
138,75,4bPQs0PHn4xbipzdPfn6du,20JZFwl6HVl6yg8a4H3ZqK,2YeOhhJg3OWpN0F1VYPxtW,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,FALSE,1,10,spotify:track:4bPQs0PHn4xbipzdPfn6du,170.06,audio_features,9,-4.985,0,0.134,0.114,0.635,0.567,0.795,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du,187613,4,0.0938,0,emo,83,70,9/27/2005,,,
165,66,5eB7w8UZJKjL5XmnC6Pctg,20JZFwl6HVl6yg8a4H3ZqK,2YeOhhJg3OWpN0F1VYPxtW,Lying Is The Most Fun A Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,A Fever You Can't Sweat Out,TRUE,1,7,spotify:track:5eB7w8UZJKjL5XmnC6Pctg,125.966,audio_features,8,-4.644,1,0.0995,0.154,0.475,0.66,0.799,https://api.spotify.com/v1/tracks/5eB7w8UZJKjL5XmnC6Pctg,https://api.spotify.com/v1/audio-analysis/5eB7w8UZJKjL5XmnC6Pctg,200227,4,0.106,0,emo,83,70,9/27/2005,,,
219,63,4rstj4vgkFq49R2VV0fbxX,20JZFwl6HVl6yg8a4H3ZqK,2YeOhhJg3OWpN0F1VYPxtW,Build God, Then We'll Talk,Panic! At The Disco,FALSE,1,13,spotify:track:4rstj4vgkFq49R2VV0fbxX,124.532,audio_features,11,-4.133,0,0.0476,0.336,0.448,0.418,0.827,https://api.spotify.com/v1/tracks/4rstj4vgkFq49R2VV0fbxX,https://api.spotify.com/v1/audio-analysis/4rstj4vgkFq49R2VV0fbxX,220720,4,0.138,0,emo,83,70,9/27/2005,,,
255,62,4WdopfTdSd0nCLropjhsgH,20JZFwl6HVl6yg8a4H3ZqK,2YeOhhJg3OWpN0F1VYPxtW,The Only Difference Between Martyrdom and Suicide is Press Coverage,Panic! At The Disco,A Fever You Can't Sweat Out,FALSE,1,2,spotify:track:4WdopfTdSd0nCLropjhsgH,170.068,audio_features,6,-3.902,0,0.216,0.35,0.696,0.517,0.93,https://api.spotify.com/v1/tracks/4WdopfTdSd0nCLropjhsgH,https://api.spotify.com/v1/audio-analysis/4WdopfTdSd0nCLropjhsgH,176933,4,0.0598,0,emo,83,70,9/27/2005,,,
291,62,2ZqTtndqAZDRAWw2vgZwQK,20JZFwl6HVl6yg8a4H3ZqK,2YeOhhJg3OWpN0F1VYPxtW,But It's Better If You Do,Panic! At The Disco,A Fever You Can't Sweat Out,FALSE,1,9,spotify:track:2ZqTtndqAZDRAWw2vgZwQK,170.036,audio_features,9,-3.063,0,0.0716,0.29,0.674,0.467,0.848,https://api.spotify.com/v1/tracks/2ZqTtndqAZDRAWw2vgZwQK,https://api.spotify.com/v1/audio-analysis/2ZqTtndqAZDRAWw2vgZwQK,205752,4,0.0617,0,emo,83,70,9/27/2005,,,
327,76,1PS1QMdUqOal0ai3Gt7sDQ,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Gold Digger,Kanye West,Late Registration,TRUE,1,4,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,92.939,audio_features,1,-5.54,0,0.384,0.0917,0.66,0.638,0.699,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627,4,0.0223,0,pop,90,70,9/30/2005,,,
354,65,2dxjKgT0li4qBI3QwuN9Ih,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Touch The Sky,Kanye West,Late Registration,TRUE,1,3,spotify:track:2dxjKgT0li4qBI3QwuN9Ih,106.302,audio_features,9,-4.835,1,0.355,0.374,0.545,0.597,0.848,https://api.spotify.com/v1/tracks/2dxjKgT0li4qBI3QwuN9Ih,https://api.spotify.com/v1/audio-analysis/2dxjKgT0li4qBI3QwuN9Ih,235500,4,0.0158,0,pop,90,70,9/30/2005,,,
408,63,6yIjtVtnOBeC8SwdVHzAuF,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g,Heard 'Em Say,Kanye West,Late Registration,TRUE,1,2,spotify:track:6yIjtVtnOBeC8SwdVHzAuF,94.857,audio_features,7,-8.437,0,0.181,0.124,0.569,0.736,0.702,https://api.spotify.com/v1/tracks/6yIjtVtnOBeC8SwdVHzAuF,https://api.spotify.com/v1/audio-analysis/6yIjtVtnOBeC8SwdVHzAuF,203733,4,0.055,0.0394,pop,90,70,9/30/2005,,,
444,74,2TfSHkHiFO4gRztVIkggkE,4UXqAaa6dQYAk18Lv7PEgX,5nkUSlIhtoJZMOUlB0sNCp,Sugar, We're Goin Down,Fall Out Boy,FALSE,1,4,spotify:track:2TfSHkHiFO4gRztVIkggkE,161.977,audio_features,7,-4.741,1,0.0794,0.163,0.699,0.499,0.824,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,229093,4,0.00898,0,emo,82,68,1/1/2005,,,
471,70,0a7BloCiNzLDD9qSQHh5m7,4UXqAaa6dQYAk18Lv7PEgX,5nkUSlIhtoJZMOUlB0sNCp,Dance, Dance,Fall Out Boy,FALSE,1,3,spotify:track:0a7BloCiNzLDD9qSQHh5m7,114.492,audio_features,11,-3.144,0,0.139,0.078,0.523,0.616,0.961,https://api.spotify.com/v1/tracks/0a7BloCiNzLDD9qSQHh5m7,https://api.spotify.com/v1/audio-analysis/0a7BloCiNzLDD9qSQHh5m7,180267,4,0.00494,0,emo,82,68,1/1/2005,,,
498,81,5fVZC9GiM4e8vu99W0Xf6J,0zOcE3mg9nS6l3yxt1Y0bK,1IM3GwptCGYjRkzCBolyFK,How to Save a Life,The Fray,How To Save A Life,FALSE,1,3,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,122.035,audio_features,10,-4.08,1,0.0379,0.101,0.361,0.64,0.743,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4,0.269,0,modern rock,73,72,9/13/2005,,,
525,71,1N62wozuHCvczCkY4QidpP,0zOcE3mg9nS6l3yxt1Y0bK,1IM3GwptCGYjRkzCBolyFK,Over My Head (Cable Car),The Fray,How To Save A Life,FALSE,1,2,spotify:track:1N62wozuHCvczCkY4QidpP,116.03,audio_features,8,-4.156,1,0.0448,0.0653,0.709,0.592,0.729,https://api.spotify.com/v1/tracks/1N62wozuHCvczCkY4QidpP,https://api.spotify.com/v1/audio-analysis/1N62wozuHCvczCkY4QidpP,236267,4,0.022,0,modern rock,73,72,9/13/2005,,,
579,81,0d28khcov6AiegSCpG5TuT,3AA28KZvwAUcZuOKwyblJQ,0bUTHlWbkSQysoM3VsWldT,Feel Good Inc,Gorillaz,Demon Days,FALSE,1,6,spotify:track:0d28khcov6AiegSCpG5TuT,138.559,audio_features,6,-6.679,1,0.177,0.613,0.772,0.818,0.705,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4,0.00836,0.00233,,NA,74,5/23/2005,,,
588,72,4Hff1IjRbLGeLgFgxvHflk,3AA28KZvwAUcZuOKwyblJQ,0bUTHlWbkSQysoM3VsWldT,DARE,Gorillaz,Demon Days,FALSE,1,12,spotify:track:4Hff1IjRbLGeLgFgxvHflk,120.265,audio_features,11,-5.852,0,0.0372,0.298,0.966,0.76,0.891,https://api.spotify.com/v1/tracks/4Hff1IjRbLGeLgFgxvHflk,https://api.spotify.com/v1/audio-analysis/4Hff1IjRbLGeLgFgxvHflk,245000,4,0.0226,0.0868,,NA,74,5/23/2005,,,
600,73,4RCWB3V8V0dignt99LZ8vH,1g1yxsNVPhMUl9GrMjEb2o,4vUClKTFaDWnsHE8rK52GY,Hey There Delilah,Plain White T's,All That We Needed,FALSE,1,13,spotify:track:4RCWB3V8V0dignt99LZ8vH,104.063,audio_features,2,-10.575,1,0.0279,0.112,0.313,0.651,0.293,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4,0.886,0,,NA,61,1/1/2005,,,
609,77,6ndmKwWqMozN2tcZqzCX4K,7dWYWUbO68rXJOcyA7SpJk,5v4Vx9loqMQCS3J7OmP9pa,Remember The Name (feat. Styles Of Beyond),Fort Minor,The Rising Tied,TRUE,1,2,spotify:track:6ndmKwWqMozN2tcZqzCX4K,84.858,audio_features,8,-4.162,1,0.0911,0.0795,0.88,0.688,0.835,https://api.spotify.com/v1/tracks/6ndmKwWqMozN2tcZqzCX4K,https://api.spotify.com/v1/audio-analysis/6ndmKwWqMozN2tcZqzCX4K,230493,4,0.0583,2.87E-06,,NA,68,2005,,,
618,71,3LmvfNUQtglbTrydsdIqFU,4iHNK0tOyZPYnBU7nGAgpQ,43iBTEWECK7hSnE0p6GgNo,We Belong Together,Mariah Carey,The Emancipation of Mimi,FALSE,1,2,spotify:track:3LmvfNUQtglbTrydsdIqFU,139.975,audio_features,0,-7.992,1,0.0835,0.0928,0.778,0.838,0.469,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU,201400,4,0.0358,0,,NA,61,1/1/2005,,,
627,81,7LVHVU3tWfcxj5aiPFEW4Q,4gzpq5DPGxSnKTe4SA8HAU,4E7bV0pzG0LciBSWTszra6,Fix You,Coldplay,X & Y,FALSE,1,4,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,138.265,audio_features,3,-8.74,1,0.0338,0.113,0.123,0.209,0.418,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533,4,0.163,0.00195,,NA,73,6/7/2005,,,
636,70,4VywXu6umkIQ2OS0m1I79y,3GBPw9NK25X1Wt2OUvOwY3,7tTc46dNdE6GGuiQsssWxo,Better Together,Jack Johnson,In Between Dreams,FALSE,1,1,spotify:track:4VywXu6umkIQ2OS0m1I79y,110.063,audio_features,7,-9.553,0,0.0685,0.109,0.616,0.866,0.347,https://api.spotify.com/v1/tracks/4VywXu6umkIQ2OS0m1I79y,https://api.spotify.com/v1/audio-analysis/4VywXu6umkIQ2OS0m1I79y,207680,4,0.291,7.01E-06,neo mellow,79,68,1/1/2005,,,
663,68,451GvHwY99NKV4zdKPRWmv,3GBPw9NK25X1Wt2OUvOwY3,7tTc46dNdE6GGuiQsssWxo,Banana Pancakes,Jack Johnson,In Between Dreams,FALSE,1,3,spotify:track:451GvHwY99NKV4zdKPRWmv,114.178,audio_features,7,-8.22,1,0.0951,0.0937,0.578,0.823,0.398,https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv,191907,4,0.644,5.65E-06,neo mellow,79,68,1/1/2005,,,
690,64,5eWOsyHHic4vJP3LjTVhqv,3GBPw9NK25X1Wt2OUvOwY3,7tTc46dNdE6GGuiQsssWxo,Sitting, Waiting, Wishing,FALSE,1,6,spotify:track:5eWOsyHHic4vJP3LjTVhqv,105.021,audio_features,0,-7.153,1,0.0265,0.125,0.627,0.764,0.559,https://api.spotify.com/v1/tracks/5eWOsyHHic4vJP3LjTVhqv,https://api.spotify.com/v1/audio-analysis/5eWOsyHHic4vJP3LjTVhqv,183720,4,0.247,3.05E-05,neo mellow,79,68,1/1/2005,,,
726,72,0ZUo4YjG4saFnEJhdWp9Bt,4xFUf1FHVy696Q1JQZMTRj,0kys2jaKAiDPfNBd4z7LAg,Before He Cheats,Carrie Underwood,Some Hearts,FALSE,1,7,spotify:track:0ZUo4YjG4saFnEJhdWp9Bt,147.905,audio_features,6,-3.318,0,0.0405,0.119,0.29,0.519,0.749,https://api.spotify.com/v1/tracks/0ZUo4YjG4saFnEJhdWp9Bt,https://api.spotify.com/v1/audio-analysis/0ZUo4YjG4saFnEJhdWp9Bt,199947,4,0.271,0,contemporary country,74,63,11/14/2005,,,
753,69,5lDriBxJd22IhOH9zTcFrV,3vAaWhdBR38Q02ohXqaNHT,3PWEGZ6CYvXRnr0JCECsDe,Dirty Little Secret,The All-American Rejects,Move Along,FALSE,1,1,spotify:track:5lDriBxJd22IhOH9zTcFrV,143.85,audio_features,10,-4.256,1,0.0466,0.667,0.457,0.453,0.942,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,193653,4,4.00E-04,2.65E-06,emo,69,64,1/1/2005,,,
780,68,2l57cfmCnOkwNX1tky02n1,3vAaWhdBR38Q02ohXqaNHT,3PWEGZ6CYvXRnr0JCECsDe,Move Along,The All-American Rejects,Move Along,FALSE,1,3,spotify:track:2l57cfmCnOkwNX1tky02n1,109.847,audio_features,3,-3.84,1,0.0459,0.26,0.628,0.529,0.922,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,238880,4,0.000198,0,emo,69,64,1/1/2005,,,
807,76,0k2GOhqsrxDTAbFFSdNJjT,3Isy6kedDrgPYoTS1dazA9,32Bu3ETQhR1PFCj3ndDlYf,Temperature,Sean Paul,The Trinity,FALSE,1,11,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,125.04,audio_features,0,-4.675,0,0.0685,0.0712,0.822,0.951,0.6,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573,4,0.106,0,dance pop,84,65,9/26/2005,,,
834,73,5E3P9e1hvjyIOlFyqNB5eD,77tT1kLj6mCWtFNqiOmP9H,0gCDvloPR42pZRZhmbGYVI,Rich Girl - Remastered,Daryl Hall & John Oates,The Essential Daryl Hall & John Oates,FALSE,1,7,spotify:track:5E3P9e1hvjyIOlFyqNB5eD,167.963,audio_features,5,-6.303,1,0.134,0.0435,0.823,0.597,0.643,https://api.spotify.com/v1/tracks/5E3P9e1hvjyIOlFyqNB5eD,https://api.spotify.com/v1/audio-analysis/5E3P9e1hvjyIOlFyqNB5eD,144333,4,0.5,0,album rock,74,65,4/25/2005,,,
