	popularity	song_id	artist_id	album_id	song_name	artist_name	album_name	explicit	disc_number	track_number	uri	tempo	type	key	loudness	mode	speechiness	liveness	valence	danceability	energy	track_href	analysis_url	duration_ms	time_signature	acousticness	instrumentalness	artist_genres	artist_popularity	album_popularity	album_release_date
315	76	7xVLFuuYdAvcTfcP3IG3dS	5dHt1vcEm9qb8fCyLcB3HL	3smlfAmejcKMmAPg1G2Kki	Work REMIX	A$AP Ferg	Trap Lord	True	1	8	spotify:track:7xVLFuuYdAvcTfcP3IG3dS	130.009	audio_features	1	-5.077	1	0.142	0.174	0.284	0.841	0.733	https://api.spotify.com/v1/tracks/7xVLFuuYdAvcTfcP3IG3dS	https://api.spotify.com/v1/audio-analysis/7xVLFuuYdAvcTfcP3IG3dS	283693	4	0.0246	0.0	hip hop	80	68	2013-08-16
342	71	7eaKWfov7b2Qa2n6HTesL3	5dHt1vcEm9qb8fCyLcB3HL	3smlfAmejcKMmAPg1G2Kki	Shabba	A$AP Ferg	Trap Lord	True	1	2	spotify:track:7eaKWfov7b2Qa2n6HTesL3	120.0	audio_features	9	-6.136	1	0.103	0.272	0.435	0.869	0.712	https://api.spotify.com/v1/tracks/7eaKWfov7b2Qa2n6HTesL3	https://api.spotify.com/v1/audio-analysis/7eaKWfov7b2Qa2n6HTesL3	275867	4	0.0715	0.0	hip hop	80	68	2013-08-16
396	77	4XoP1AkbOurU9CeZ2rMEz2	13ubrt8QOOCPljQ2FL1Kca	1E1eyI5uGllppJZCxNoF9w	F**kin' Problems	A$AP Rocky	LONG.LIVE.A$AP (Deluxe Version)	True	1	7	spotify:track:4XoP1AkbOurU9CeZ2rMEz2	96.006	audio_features	1	-6.816	1	0.263	0.114	0.668	0.869	0.687	https://api.spotify.com/v1/tracks/4XoP1AkbOurU9CeZ2rMEz2	https://api.spotify.com/v1/audio-analysis/4XoP1AkbOurU9CeZ2rMEz2	233787	4	0.0208	1e-06	east coast hip hop	87	74	2013-01-11
423	73	22Mme5vsZ688TMUieIHdx3	13ubrt8QOOCPljQ2FL1Kca	1E1eyI5uGllppJZCxNoF9w	Wild for the Night	A$AP Rocky	LONG.LIVE.A$AP (Deluxe Version)	True	1	8	spotify:track:22Mme5vsZ688TMUieIHdx3	140.016	audio_features	2	-4.185	1	0.336	0.121	0.688	0.756	0.857	https://api.spotify.com/v1/tracks/22Mme5vsZ688TMUieIHdx3	https://api.spotify.com/v1/audio-analysis/22Mme5vsZ688TMUieIHdx3	212640	4	0.0452	0.0	east coast hip hop	87	74	2013-01-11
477	69	4go2hxLM6ijk0K76ZY0Nhd	13ubrt8QOOCPljQ2FL1Kca	1E1eyI5uGllppJZCxNoF9w	Goldie	A$AP Rocky	LONG.LIVE.A$AP (Deluxe Version)	True	1	2	spotify:track:4go2hxLM6ijk0K76ZY0Nhd	81.958	audio_features	1	-4.919	1	0.241	0.378	0.743	0.68	0.843	https://api.spotify.com/v1/tracks/4go2hxLM6ijk0K76ZY0Nhd	https://api.spotify.com/v1/audio-analysis/4go2hxLM6ijk0K76ZY0Nhd	192067	4	0.22	3.02e-05	east coast hip hop	87	74	2013-01-11
486	76	3yZQk5PC52CCmT4ZaTIKvv	20JZFwl6HVl6yg8a4H3ZqK	1hxraaWEf3wFnJxADf8Dge	This Is Gospel	Panic! At The Disco	Too Weird To Live, Too Rare To Die!	False	1	1	spotify:track:3yZQk5PC52CCmT4ZaTIKvv	156.073	audio_features	7	-4.875	1	0.0707	0.102	0.606	0.572	0.912	https://api.spotify.com/v1/tracks/3yZQk5PC52CCmT4ZaTIKvv	https://api.spotify.com/v1/audio-analysis/3yZQk5PC52CCmT4ZaTIKvv	187187	4	0.00155	1.2e-06	emo	83	73	2013-10-04
513	72	46Kcradxrva9Dny4lHU1b3	20JZFwl6HVl6yg8a4H3ZqK	1hxraaWEf3wFnJxADf8Dge	Miss Jackson (feat. LOLO)	Panic! At The Disco	Too Weird To Live, Too Rare To Die!	False	1	2	spotify:track:46Kcradxrva9Dny4lHU1b3	82.002	audio_features	2	-5.821	1	0.0551	0.175	0.662	0.642	0.873	https://api.spotify.com/v1/tracks/46Kcradxrva9Dny4lHU1b3	https://api.spotify.com/v1/audio-analysis/46Kcradxrva9Dny4lHU1b3	192053	4	0.00394	0.0	emo	83	73	2013-10-04
567	70	2wEjPgOCEczmjlvq60LyQi	20JZFwl6HVl6yg8a4H3ZqK	1hxraaWEf3wFnJxADf8Dge	Girls/Girls/Boys	Panic! At The Disco	Too Weird To Live, Too Rare To Die!	False	1	6	spotify:track:2wEjPgOCEczmjlvq60LyQi	144.998	audio_features	11	-4.531	0	0.0349	0.24	0.965	0.606	0.924	https://api.spotify.com/v1/tracks/2wEjPgOCEczmjlvq60LyQi	https://api.spotify.com/v1/audio-analysis/2wEjPgOCEczmjlvq60LyQi	206840	4	0.00216	3.3e-06	emo	83	73	2013-10-04
603	69	5Q4H1XkVHxQjnrHCUpS61d	20JZFwl6HVl6yg8a4H3ZqK	1hxraaWEf3wFnJxADf8Dge	Nicotine	Panic! At The Disco	Too Weird To Live, Too Rare To Die!	False	1	5	spotify:track:5Q4H1XkVHxQjnrHCUpS61d	127.955	audio_features	5	-4.766	0	0.0522	0.25	0.571	0.592	0.891	https://api.spotify.com/v1/tracks/5Q4H1XkVHxQjnrHCUpS61d	https://api.spotify.com/v1/audio-analysis/5Q4H1XkVHxQjnrHCUpS61d	186600	4	0.000912	0.000128	emo	83	73	2013-10-04
639	80	5FVd6KXrgO9B3JPmC8OPst	7Ln80lUS6He07XvHI8qqHH	78bpIziExqiI9qztvNFlQu	Do I Wanna Know?	Arctic Monkeys	AM	False	1	1	spotify:track:5FVd6KXrgO9B3JPmC8OPst	85.03	audio_features	5	-7.596	1	0.0323	0.217	0.405	0.548	0.532	https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst	https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst	272394	4	0.186	0.000263	garage rock	83	78	2013-09-09
